DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","Hazelrigg Student Union","LUOrm8fi92M06KxRDG6E","This is a go-to hangout spot for me and my friends","student","40.59399954953821","-98.37306066161881","",
"Marker","Altman Hall Residency","LWYPpZj3cgcPoBR9ZUrg","This space feels outdated or run-down","student","40.59236869223025","-98.37188437917656","This is great housing. I  think that the rooms furniture and bathrooms could really use an update. Also I think moveable desk would make room for functional for student and allow for more space.",
"Marker","Kiewit Building","LWtne39nd2txrnxPBzO9","The furniture in this space is uncomfortable or not functional","student","40.59059758906025","-98.37346565544867","",
"Marker","714 E. 7th St. Residence","LX0zXeWtuRFUQNIy9w0I","I rarely or never use this space","student","40.589398677535314","-98.3730239800242","",
"Marker","Kiewit Building","LXDOVLVxaGZhkoBO4qkB","I rarely or never use this space","student","40.590505673223305","-98.37325841773465","",
"Marker","Hurley-McDonald Hall","LYNaAAbAnFdak2tolSJs","The furniture in this space is uncomfortable or not functional","student","40.59069420183434","-98.37458435128536","I would not choose to hang out or study here.",
"Marker","Physical Fitness Facility","LYaaPCFsjOUzloDHN2qc","I rarely or never use this space","student","40.59461803328301","-98.3697071078192","",
"Marker","Hazelrigg Student Union","LYxhdwOP8yWMYI2fpWfs","This is one of my go-to study spots","student","40.594091220007186","-98.37297462754287","",
"Marker","Scott Studio Theatre","LZhLj79y3Muek5oKef8z","I rarely or never use this space","student","40.59228615689713","-98.37343242064426","",
"Marker","706 E. 7th St. Residence","LcfQu6LEsTFcku0qmSEx","This is a go-to hangout spot for me and my friends","student","40.58951755190637","-98.37330529755549","",
"Marker","","Lcu01jF5kQeEksIkXrqC","This is a go-to hangout spot for me and my friends","student","40.594443316204206","-98.36515345701832","",
"Marker","Bronco Village Apartments 6","Ld9L5qC253kEHyk2Z1Lt","This is one of my go-to study spots","student","40.59413938265001","-98.36578886015569","",
"Marker","The 1882 Residence Hall","LdP7xAizk6v6MSCVcxRf","I rarely or never use this space","staff","40.5937740811749","-98.37128674132073","",
"Marker","Calvin H. French Memorial Chapel ","Ldr35qodsDXjK79lW4rw","I would like to use this space more, but it needs improvement","student","40.59176057127388","-98.37326304331148","",
"Marker","","LeizfF4zuUb0n57LOsjE","Just leave a comment about this space","student","40.59152731534735","-98.37262620381784","cleaning the stagnant pond sooner in the year might also help against mosquitos, but I don't know as much about that",
"Marker","Calvin H. French Memorial Chapel ","LerKJJo8Gs8Arny1ZveF","I wish this space were more flexible or adaptable for different uses","staff","40.59169909480019","-98.3733360275913","Effective & Valued Spaces
The French Chapel is one of the most distinctive and beautiful buildings on campus. Its location and architectural character make it a meaningful gathering space, and with thoughtful renovation, it could serve as a performance venue that reflects both the quality of our music program and the cultural presence of Hastings College.

Opportunities for Transformation
The Chapel has strong potential to become the performance home for music. Significant acoustical treatment would be required to make the space suitable for concerts, ensuring clarity for both performers and audiences. Removing the existing stage area and replacing it with a larger stage and proscenium designed for large ensemble performance would transform the Chapel into a true concert hall. This would create a performance venue capable of hosting band, choir, and chamber music, while also providing a high-quality space for campus events and community gatherings. The Chapel’s distinctive architecture could give Hastings College a performance space that is both functional and inspiring.

Areas for Improvement
As it stands, the French Chapel is not designed for music performance. The acoustics are not controlled, the stage is undersized, and the existing configuration does not allow for large ensembles. Without renovation, the space cannot adequately serve the needs of the music program. Addressing these issues would elevate the Chapel from an attractive but limited venue into a signature performance space that enhances the student experience and highlights the importance of the arts on campus.",
"Marker","Taylor Hall Residence","Lf2vbS93QKDkW9a7ElKx","This space feels outdated or run-down","student","40.59271680956584","-98.37475030378891","",
"Marker","Hazelrigg Student Union","LfFf7a8JE9ZGSfMuJo42","This is a go-to hangout spot for me and my friends","student","40.59412897298546","-98.37285187997986","",
"Marker","Scott Studio Theatre","LfgtyQCpnUuhX7DxJs7Z","I rarely or never use this space","student","40.5923877527386","-98.37338229940082","",
"Marker","Wilson Center","LfwdvWhS249tdA4IJGCD","The lighting or temperature in thei space makes it uncomfortable","student","40.592821780679","-98.3736098144804","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","LfyrtwxCdmlOR5MuL4ZV","This is one of my go-to study spots","student","40.595738080860144","-98.37043669825385","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","LgCsaBf6IiCgo6sCYEGN","Just leave a comment about this space","student","40.59575142690443","-98.37067749238875","I'm in here for classes, and the main concern is temperature, some classrooms are really hot, and some are really cold, so even if you dress for weather, you can be overheating or freezing.",
"Marker","Gray Center","LgP57uqU7FAHUXYJnB7W","The lighting or temperature in thei space makes it uncomfortable","student","40.59544715509463","-98.37295107600926","",
"Marker","Hayes M. Fuhr Hall of Music","LhUsueDdaOlKSICijVYt","I would like to use this space more, but it needs improvement","student","40.59466090182451","-98.37183413194941","",
"Marker","Hurley-McDonald Hall","LiJatoySaVc1k7JM7uss","Just leave a comment about this space","student","40.59082394627302","-98.37459155757067","Good buidling",
"Marker","Morrison-Reeves Science Center","LkXwNcvwsDJ5PIWr6JI9","This is one of my go-to study spots","student","40.591442819961514","-98.37202769403412","",
"Marker","Hayes M. Fuhr Hall of Music","LlQgeCV3BEK4E1P5nhug","I rarely or never use this space","student","40.594755921551695","-98.37184013964014","",
"Marker","Calvin H. French Memorial Chapel ","LlRNnf5beGIqAK8mU9L6","I rarely or never use this space","student","40.59169996039523","-98.3733527342274","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","LleNJivJaO8ZalZbcC0X","I do not feel safe in this space","student","40.59571566534623","-98.3701748130264","",
"Marker","Daugherty Student Engagement Center","Ln6WI9sbbRwqPZCyVupw","This is one of my go-to study spots","student","40.59112752499206","-98.37377937728418","",
"Marker","Taylor Hall Residence","LnQu5c7iOIiDXHMCedTD","I do not feel safe in this space","student","40.59265380602503","-98.37468146151016","Mold",
"Marker","Hayes M. Fuhr Hall of Music","LpRYf3z8PVRXGa5a7CNe","This space feels outdated or run-down","student","40.59479289471321","-98.37193181959329","",
"Marker","Calvin H. French Memorial Chapel ","LqoKiBkYqCQYaFwoNmnl","This space feels outdated or run-down","student","40.59170114232569","-98.37335367681007","some aspects of the chapel and around it needs improvement. It doesn't really feel like a chapel. spots are just not pleasing to look at",
"Marker","905 N Elm Ave","Lr2sUGztrguRhKbF9O9G","I rarely or never use this space","student","40.59385904565883","-98.37416006110526","",
"Marker","Altman Hall Residency","LrGZphW48pJinF9tCw9e","This space feels outdated or run-down","student","40.592433090942876","-98.37201621050134","",
"Marker","Taylor Hall Residence","LrrXS5vjre26bLQAev1j","This space feels outdated or run-down","student","40.59266980214187","-98.3746062966279","Nothing in this building seems to work for long.",
"Marker","Gray Center","LsdG6a6EepsnKjkcTb5F","I would like to use this space more, but it needs improvement","student","40.59551660094601","-98.37284353028339","",
"Marker","Jackson Dinsdale Art Center","Lsrpeaifj6H1HqEJ4iZF","I rarely or never use this space","student","40.596832106871545","-98.37326717195894","",
"Marker","Altman Hall Residency","LszYULW6mksgM5hjEDux","This space feels outdated or run-down","student","40.59253102654668","-98.37200501545635","",
"Marker","Scott Studio Theatre","Ltog1FKyWKToNOjln2YE","This is one of my go-to study spots","student","40.59240268720282","-98.37336264249096","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","LutwXy8veA46iBarRft4","This is a go-to hangout spot for me and my friends","student","40.595682660634935","-98.37052890362915","",
"Marker","","LwtOJOrAkoiObhbsxhdF","I rarely or never use this space","student","40.59252646350393","-98.3734082432199","",
"Marker","Hayes M. Fuhr Hall of Music","LxKvAfQGkb6VGWMj2i6X","This space feels outdated or run-down","student","40.59466186877958","-98.37186278866825","",
"Marker","Physical Fitness Facility","LxOiYek1KwwqSd9DyUkZ","I rarely or never use this space","student","40.59480300757227","-98.36962422719917","",
"Marker","Hazelrigg Student Union","LxyCjvn9cTJlrz3OWPxt","This is one of my go-to study spots","student","40.59391858765926","-98.37283672880632","I go here to study at studio 200 and i love it there.",
"Marker","Jackson Dinsdale Art Center","LyORtWmv66Gkonfdht5H","Just leave a comment about this space","student","40.59691817893494","-98.37326147269025","Very lovely space!",
"Marker","Hazelrigg Student Union","LywI6R6JUvgEwIC1Oqak","This is one of my go-to study spots","student","40.594105023538816","-98.3729706088486","Studio 200 is one of my favorite places to study.",
"Marker","Morrison-Reeves Science Center","LzGT6HYZvv4j4XEjwLFJ","This is one of my go-to study spots","student","40.59160107908312","-98.37215900677322","",
"Marker","Perkins Library","M148D0QpjNSlnZMuu8RO","This is one of my go-to study spots","student","40.590217846252386","-98.37426301259772","",
"Marker","Morrison-Reeves Science Center","M1cs0iTdqulu8k5JAu7B","This is one of my go-to study spots","student","40.59108259594316","-98.37220954946469","Quit and open",
"Marker","Daugherty Student Engagement Center","M27Y1VEYCiP3QvAho7Gd","I rarely or never use this space","student","40.59105224671623","-98.37371719727635","",
"Marker","","M2t8PG8IDEd8d2l6yCsI","This is one of my go-to study spots","student","40.58986194784001","-98.37353638279717","",
"Marker","McCormick Hall","M3swuo8qrkHJKQl9nIkj","Just leave a comment about this space","student","40.592292975425096","-98.37368471686682","I often have Spanish classes in this building, it would be nice to have the windows worked on as they are often distracting when the wind blows.",
"Marker","","M4uO23001KU7jsVcwRra","I rarely or never use this space","student","40.59511286875349","-98.37031187068666","",
"Marker","Hurley-McDonald Hall","M53oAgkNNLhsOmUCmsk2","I rarely or never use this space","student","40.59079025864568","-98.37458563354947","",
"Marker","Hazelrigg Student Union","M5cxhYYFc2AMYzhT3QJV","This is one of my go-to study spots","student","40.59391894611912","-98.3727627644837","",
"Marker","","M5t2bkw9e56XHIDTvEq4","This is one of my go-to study spots","student","40.59167956538403","-98.37223072067553","",
"Marker","Hazelrigg Student Union","M6KL3cGYwDS0QwS25vSH","This is a go-to hangout spot for me and my friends","student","40.59408917842984","-98.37273049110948","",
"Marker","Physical Fitness Facility","M6XDG3IxVtx1kEBUrVzY","The lighting or temperature in thei space makes it uncomfortable","student","40.59474120323674","-98.3696495710175","",
"Marker","Gray Center","M6XwzMGusuW1k4ptGeC4","The furniture in this space is uncomfortable or not functional","student","40.5955730859763","-98.37311263039444","The atrium needs more seating",
"Marker","Morrison-Reeves Science Center","M8XRUWF15xiY1BPi3K5u","This is one of my go-to study spots","student","40.591281943276954","-98.3721393735044","",
"Marker","Barrett Alumni Center","M9FEMclyzJ3TVT8xeXMy","I rarely or never use this space","student","40.595291203480116","-98.36472058247055","",
"Marker","McKay House","M9hV1CY7eK5JQfMn1gV3","I rarely or never use this space","student","40.59376923143003","-98.37505174956476","",
"Marker","Physical Fitness Facility","MA3L1zjf9gugh46MiA9Z","I would like to use this space more, but it needs improvement","student","40.594864387793166","-98.3698212862116","",
"Marker","Hazelrigg Student Union","MADuTtE4v5gzwTuPMN6v","I rarely or never use this space","student","40.59421689575166","-98.37274522911115","",
"Marker","Scott Studio Theatre","MAQnKF4wMR3FAG53bCZz","I rarely or never use this space","student","40.59244457618999","-98.37329418467881","",
"Marker","Perkins Library","MAQw5lBgBpo7NnJcgfsp","The lighting or temperature in thei space makes it uncomfortable","student","40.59026827887209","-98.37453403524496","",
"Marker","Name1","MBol5HdBMVFNtNCOwpf0","I rarely or never use this space","student","40.59091155095928","-98.3734846594977","",
"Marker","Wilson Center","MBtzyaugtJom2tChL20E","This space feels outdated or run-down","student","40.592835826118545","-98.37359265165112","",
"Marker","Morrison-Reeves Science Center","MCvCmWZNc4mREMoYlKsX","This is one of my go-to study spots","student","40.59121658786091","-98.37208098767812","",
"Marker","Perkins Library","MDfIQwKGf1jmwbUgN24Y","The lighting or temperature in this space makes it uncomfortable","student","40.590204893660626","-98.37449840300677","",
"Marker","Bronco Village Apartments 2","MF1sqGuWVUmSbvUphLON","Just leave a comment about this space","student","40.59483429155841","-98.36609190039434","This is my apartment, and it's the best. It's newly refurnished and up to date. Love everything about!",
